year,product_code,product_fullname_english,product_shortname_english,group_code,group_name,community_code,community_name,community_color,export_value_usd,import_value_usd,export_rca,import_rca,,,,,,,,
1962,8468,"Machinery and apparatus for soldering, brazing, welding, whether or not capable of cutting, other than those of heading no. 8515; gas-operated surface tempering machines and appliances",Soldering and Welding Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,19918732,371239,3.5578,0.0966,,,,,,,,
1962,8467,"Tools; for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric motor",Motor-working Tools,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,32084442,2715685,1.4084,0.1736,,,,,,,,
1962,8466,"Machine-tools; parts and accessories suitable for use solely or principally with the machines of headings 8456 to 8465, and tool holders for any type of tool for working in the hand",Metalworking Machine Parts,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,50635672,5283981,1.9101,0.2903,,,,,,,,
1962,8465,"Machine-tools; (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard plastics or rubber or similar hard materials",Woodworking machines,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,25378785,5643089,1.2766,0.4134,,,,,,,,
1962,8464,"Machine-tools; for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass",Stone Working Machines,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,47916917,5551638,2.0132,0.3397,,,,,,,,
1962,8456,"Machine-tools; for working any material by removal of material, by laser, other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic beam or plasma arc processes",Non-Mechanical Removal Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,702681411,81571359,1.6794,0.2839,,,,,,,,
1962,8455,Metal-rolling mills and rolls therefor,Metal-Rolling Mills,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,117253989,526714,2.1925,0.0143,,,,,,,,
1962,8454,"Converters, ladles, ingot moulds and casting machines; of a kind used metallurgy or in metal foundries",Casting Machines,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,55148688,3903501,1.9216,0.1981,,,,,,,,
1962,8453,"Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines",Leather Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,6377964,5086308,0.6794,0.789,,,,,,,,
1962,8452,"Sewing machines; other than book-sewing machines of heading no. 8440; furniture, bases and covers specially designed for sewing machines; sewing machine needles",Sewing Machines,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,34877587,48046568,0.7651,1.5349,,,,,,,,
1962,8450,Household or laundry-type washing machines; including machines which both wash and dry,Household Washing Machines,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,31537829,4763245,0.8624,0.1897,,,,,,,,
1962,8449,"Machinery; for manufacture or finishing felt or non-wovens in the piece or in shapes, including machinery for making felt hats, blocks for making hats",Felt Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,308146,52849,0.638,0.1593,,,,,,,,
1962,8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jaquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",Knitting Machine Accessories,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,9049366,8264935,0.328,0.4362,,,,,,,,
1962,8445,"Textile machinery; spinning, doubling, twisting machines, textile reeling or winding machines and machines for preparing textile yarns for use on machines of heading no. 8446 and 8447",Textile Fiber Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,25221186,8163711,0.6356,0.2996,,,,,,,,
1962,8444,"Textile machinery; for extruding, drawing, texturing or cutting man-made textile materials",Artificial Textile Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,101206588,25743846,1.1308,0.4189,,,,,,,,
1962,8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",Industrial Printers,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,42335914,14750035,1.1736,0.5954,,,,,,,,
1962,8442,"Machinery, apparatus and equipment (excluding machine-tools of heading no. 8456 to 8465) for preparing or making printing components; plates, cylinders and other printing components; lithographic stones prepared for printing purposes",Print Production Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,21099609,1819415,2.0584,0.2585,,,,,,,,
1962,8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",Other Paper Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,5530469,5600836,0.3836,0.5658,,,,,,,,
1962,8440,Book-binding machinery; including book-sewing machines,Book-binding Machines,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,8883385,8628900,0.5846,0.8269,,,,,,,,
1962,8439,"Machinery; for making pulp of fibrous cellulosic material, or for making or finishing paper or paperboard",Papermaking Machines,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,61108078,6270980,1.1665,0.1743,,,,,,,,
1962,8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable fats or oils",Industrial Food Preperation Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,33044778,3786856,1.2068,0.2014,,,,,,,,
1962,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",Mill Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,7276553,6810196,0.4511,0.6148,,,,,,,,
1962,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",Other Agricultural Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,3134243,42179,1.2316,0.0241,,,,,,,,
1962,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",Fruit Pressing Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,51016163,48746234,2.2776,3.1691,,,,,,,,
1962,8434,Milking machines and dairy machinery,Dairy Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,8966465,939631,1.6204,0.2473,,,,,,,,
1962,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",Harvesting Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,82969434,50151050,1.4379,1.2656,,,,,,,,
1962,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",Soil Preparation Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,30969182,23092963,1.4765,1.6032,,,,,,,,
1962,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",Large Construction Vehicles,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,276179161,13406128,3.3298,0.2354,,,,,,,,
1962,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,Fork-Lifts,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,75407662,853598,3.2755,0.054,,,,,,,,
1962,8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,Pulley Systems,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,272255179,18001472,2.112,0.2034,,,,,,,,
1962,8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",Liquid Dispersing Machines,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,8560455,616536,0.9762,0.1024,,,,,,,,
1962,8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",Scales,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,10644849,446207,1.3435,0.082,,,,,,,,
1962,8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",Washing and Bottling Machines,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,36526170,4996430,1.2988,0.2587,,,,,,,,
1962,8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",Rolling Machines,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,82258958,1905634,2.1695,0.0732,,,,,,,,
1962,8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",Other Heating Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,101646525,5862905,1.271,0.1068,,,,,,,,
1962,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",Refrigerators,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,111849232,3840307,1.7008,0.085,,,,,,,,
1962,8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",Industrial Furnaces,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,21761563,88088,1.1005,0.0065,,,,,,,,
1962,8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical grates, mechanical ash dischargers and similar appliances",Liquid Fuel Furnaces,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,5505070,370841,0.9433,0.0925,,,,,,,,
1962,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",Air Conditioners,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16,Machines,#d1a1bc,20559397,93022,2.787,0.0184,,,,,,,,
